contrat_id,annee,branche,zone_geo,somme_assuree,nb_salaries,secteur,historique_sinistres,proba_sinistre,a_sinistre,montant_brut,depasse_priorite,charge_reassureur,montant_hors_traite,prime_fictive
4716,2019,sante,Province,140676.0,418,industrie,3,0.0938338,0,0.0,0,0.0,0.0,703.38
4717,2019,sante,Paris,57988.0,325,industrie,4,0.0903994,0,0.0,0,0.0,0.0,289.94
4718,2016,prevoyance,Cotier,147478.0,182,services,1,0.15057389999999998,0,0.0,0,0.0,0.0,737.39
4719,2016,sante,Province,531848.0,146,industrie,1,0.0661924,0,0.0,0,0.0,0.0,2659.2400000000002
4720,2017,rc,Province,95820.0,188,services,0,0.038591,1,221333.67529217163,1,21333.675292171625,0.0,479.1
4721,2018,prevoyance,Paris,475450.0,368,btp,2,0.1655725,0,0.0,0,0.0,0.0,2377.25
4722,2017,sante,Province,394149.0,70,services,3,0.07170745,0,0.0,0,0.0,0.0,1970.7450000000001
4723,2020,prevoyance,Paris,113695.0,433,btp,0,0.13398475,0,0.0,0,0.0,0.0,568.475
4724,2016,rc,Paris,861612.0,113,services,0,0.0693806,0,0.0,0,0.0,0.0,4308.06
4725,2019,rc,Paris,106228.0,326,services,2,0.0729114,0,0.0,0,0.0,0.0,531.14
4726,2016,sante,Province,995954.0,204,services,1,0.0951977,0,0.0,0,0.0,0.0,4979.77
4727,2019,sante,Province,274019.0,265,services,1,0.06520095000000001,0,0.0,0,0.0,0.0,1370.095
4728,2020,rc,Paris,159685.0,473,services,1,0.08028425,0,0.0,0,0.0,0.0,798.4250000000001
4729,2020,prevoyance,Paris,56086.0,85,services,1,0.07630429999999999,0,0.0,0,0.0,0.0,280.43
4730,2016,prevoyance,Province,146399.0,280,services,2,0.11031995,0,0.0,0,0.0,0.0,731.995
4731,2019,sante,Province,127451.0,190,services,1,0.05037255,0,0.0,0,0.0,0.0,637.255
4732,2020,prevoyance,Paris,35956.0,141,services,1,0.0808978,0,0.0,0,0.0,0.0,179.78
4733,2017,prevoyance,Paris,125350.0,160,btp,2,0.1272675,0,0.0,0,0.0,0.0,626.75
4734,2017,rc,Cotier,62034.0,164,industrie,1,0.10450169999999999,0,0.0,0,0.0,0.0,310.17
4735,2019,sante,Cotier,328795.0,368,btp,1,0.16823975,0,0.0,0,0.0,0.0,1643.9750000000001
4736,2016,prevoyance,Cotier,780380.0,244,sante,5,0.228419,1,269483.2830098759,1,69483.28300987592,0.0,3901.9
4737,2020,prevoyance,Cotier,37336.0,257,services,1,0.1525668,0,0.0,0,0.0,0.0,186.68
4738,2016,prevoyance,Paris,1270307.0,174,industrie,1,0.14591535,0,0.0,0,0.0,0.0,6351.535
4739,2017,prevoyance,Paris,139489.0,214,industrie,5,0.13337445,0,0.0,0,0.0,0.0,697.445
4740,2020,prevoyance,Paris,50512.0,436,industrie,2,0.1211256,0,0.0,0,0.0,0.0,252.56
4741,2016,sante,Paris,404055.0,174,industrie,2,0.07260275,0,0.0,0,0.0,0.0,2020.275
4742,2018,prevoyance,Cotier,95249.0,497,btp,1,0.20946245,1,217838.7920036803,1,17838.79200368031,0.0,476.245
4743,2019,prevoyance,Province,147549.0,222,services,3,0.11457745,0,0.0,0,0.0,0.0,737.745
4744,2019,prevoyance,Province,100194.0,422,btp,0,0.13220969999999999,0,0.0,0,0.0,0.0,500.97
4745,2018,rc,Paris,61078.0,263,industrie,4,0.0843539,0,0.0,0,0.0,0.0,305.39
4746,2017,prevoyance,Cotier,388014.0,166,services,1,0.1610007,0,0.0,0,0.0,0.0,1940.07
4747,2020,prevoyance,Cotier,115432.0,186,industrie,1,0.1493716,1,650151.1535456808,1,450151.1535456808,0.0,577.16
4748,2019,prevoyance,Paris,29028.0,84,services,0,0.0648514,0,0.0,0,0.0,0.0,145.14000000000001
4749,2018,sante,Cotier,315298.0,444,industrie,1,0.14516489999999999,1,271308.32073155616,1,71308.32073155616,0.0,1576.49
4750,2018,sante,Paris,38304.0,187,services,2,0.0556152,0,0.0,0,0.0,0.0,191.52
4751,2017,prevoyance,Paris,40786.0,293,btp,2,0.1363393,0,0.0,0,0.0,0.0,203.93
4752,2017,prevoyance,Province,680871.0,339,industrie,3,0.15294354999999998,0,0.0,0,0.0,0.0,3404.355
4753,2016,prevoyance,Province,38731.0,142,btp,1,0.11113655,0,0.0,0,0.0,0.0,193.655
4754,2019,sante,Paris,10100.0,134,services,2,0.048905000000000004,0,0.0,0,0.0,0.0,50.5
4755,2016,sante,Paris,343669.0,321,services,2,0.08428345000000001,0,0.0,0,0.0,0.0,1718.345
4756,2018,prevoyance,Cotier,113025.0,329,btp,2,0.20355124999999996,1,438695.05357675755,1,238695.05357675755,0.0,565.125
4757,2020,prevoyance,Province,125344.0,136,sante,4,0.1148672,0,0.0,0,0.0,0.0,626.72
4758,2020,prevoyance,Province,111591.0,386,btp,2,0.14917955,0,0.0,0,0.0,0.0,557.955
4759,2017,prevoyance,Paris,214916.0,354,industrie,2,0.1211458,0,0.0,0,0.0,0.0,1074.58
4760,2020,sante,Paris,65956.0,234,sante,4,0.0816978,0,0.0,0,0.0,0.0,329.78000000000003
4761,2020,prevoyance,Paris,956789.0,26,btp,1,0.14543944999999997,0,0.0,0,0.0,0.0,4783.945
4762,2020,prevoyance,Paris,27682.0,490,services,0,0.10538410000000001,0,0.0,0,0.0,0.0,138.41
4763,2018,prevoyance,Paris,277576.0,482,sante,2,0.1370788,0,0.0,0,0.0,0.0,1387.88
4764,2020,rc,Paris,351704.0,362,btp,0,0.09878519999999999,0,0.0,0,0.0,0.0,1758.52
4765,2020,rc,Province,65409.0,320,btp,0,0.08027045,0,0.0,0,0.0,0.0,327.045
4766,2020,prevoyance,Paris,47644.0,255,btp,2,0.1328822,0,0.0,0,0.0,0.0,238.22
4767,2016,prevoyance,Cotier,551617.0,146,services,3,0.18718084999999998,0,0.0,0,0.0,0.0,2758.085
4768,2018,prevoyance,Paris,49561.0,484,btp,1,0.14587805,0,0.0,0,0.0,0.0,247.805
4769,2017,prevoyance,Province,78590.0,226,industrie,0,0.0815295,0,0.0,0,0.0,0.0,392.95
4770,2016,prevoyance,Paris,472017.0,205,sante,4,0.13910085,0,0.0,0,0.0,0.0,2360.085
4771,2019,sante,Province,169683.0,210,services,3,0.07448415,0,0.0,0,0.0,0.0,848.415
4772,2018,sante,Paris,18834.0,375,btp,4,0.12344169999999999,0,0.0,0,0.0,0.0,94.17
4773,2018,rc,Cotier,1324401.0,216,services,2,0.18282004999999998,0,0.0,0,0.0,0.0,6622.005
4774,2019,prevoyance,Province,86162.0,25,btp,2,0.11180810000000001,0,0.0,0,0.0,0.0,430.81
4775,2019,rc,Province,100377.0,409,services,2,0.08091884999999999,0,0.0,0,0.0,0.0,501.885
4776,2019,sante,Paris,221226.0,22,services,0,0.0282613,0,0.0,0,0.0,0.0,1106.13
4777,2017,prevoyance,Province,344584.0,87,btp,0,0.11092919999999999,1,244756.69669039646,1,44756.696690396464,0.0,1722.92
4778,2020,prevoyance,Province,1712261.0,223,industrie,3,0.19291304999999997,0,0.0,0,0.0,0.0,8561.305
4779,2018,prevoyance,Paris,22202.0,350,services,0,0.0911101,1,224512.87344342854,1,24512.873443428543,0.0,111.01
4780,2020,prevoyance,Province,438512.0,338,services,1,0.12072559999999999,0,0.0,0,0.0,0.0,2192.56
4781,2020,prevoyance,Cotier,396968.0,456,services,0,0.18044839999999998,0,0.0,0,0.0,0.0,1984.8400000000001
4782,2019,sante,Province,138054.0,128,services,0,0.034702699999999996,0,0.0,0,0.0,0.0,690.27
4783,2017,prevoyance,Cotier,418624.0,434,services,5,0.2293312,0,0.0,0,0.0,0.0,2093.12
4784,2016,rc,Cotier,499383.0,190,industrie,1,0.12896914999999998,0,0.0,0,0.0,0.0,2496.915
4785,2017,prevoyance,Cotier,30997.0,333,btp,1,0.18984985,1,290861.5380994813,1,90861.53809948132,0.0,154.985
4786,2020,rc,Province,1328711.0,339,sante,0,0.11533555,0,0.0,0,0.0,0.0,6643.555
4787,2017,prevoyance,Province,25071.0,364,btp,0,0.12265355,0,0.0,0,0.0,0.0,125.355
4788,2019,sante,Province,41673.0,382,industrie,3,0.08528365,0,0.0,0,0.0,0.0,208.365
4789,2016,prevoyance,Province,118878.0,146,btp,0,0.1055439,0,0.0,0,0.0,0.0,594.39
4790,2019,prevoyance,Cotier,1639544.0,188,services,0,0.2157772,1,346666.64218140073,1,146666.64218140073,0.0,8197.72
4791,2016,rc,Paris,112431.0,441,btp,1,0.10472155,0,0.0,0,0.0,0.0,562.155
4792,2020,prevoyance,Paris,156636.0,217,services,1,0.09453179999999999,0,0.0,0,0.0,0.0,783.1800000000001
4793,2016,sante,Paris,907541.0,442,industrie,4,0.14457704999999998,1,285029.54271779,1,85029.54271779,0.0,4537.705
4794,2016,sante,Paris,113507.0,411,btp,2,0.11177535,0,0.0,0,0.0,0.0,567.535
4795,2016,prevoyance,Paris,39572.0,403,services,1,0.1072786,0,0.0,0,0.0,0.0,197.86
4796,2017,prevoyance,Province,98648.0,478,sante,1,0.11773239999999999,0,0.0,0,0.0,0.0,493.24
4797,2017,sante,Paris,843192.0,380,btp,0,0.1251596,0,0.0,0,0.0,0.0,4215.96
4798,2020,prevoyance,Province,177201.0,63,services,3,0.10016005,0,0.0,0,0.0,0.0,886.005
4799,2016,sante,Province,1650832.0,88,btp,1,0.1463416,0,0.0,0,0.0,0.0,8254.16
4800,2018,rc,Paris,394558.0,280,services,1,0.0727279,0,0.0,0,0.0,0.0,1972.79
4801,2020,prevoyance,Paris,75074.0,404,industrie,1,0.1091537,0,0.0,0,0.0,0.0,375.37
4802,2016,prevoyance,Province,173042.0,433,services,2,0.1269521,0,0.0,0,0.0,0.0,865.21
4803,2016,sante,Province,58462.0,127,industrie,3,0.0606231,0,0.0,0,0.0,0.0,292.31
4804,2017,prevoyance,Cotier,72976.0,377,industrie,0,0.15634879999999998,1,1153551.4408385176,1,800000.0,153551.44083851762,364.88
4805,2020,prevoyance,Cotier,35141773.0,115,industrie,1,0.3,0,0.0,0,0.0,0.0,175708.865
4806,2016,prevoyance,Cotier,552578.0,114,industrie,3,0.1840289,1,259072.21724406912,1,59072.21724406912,0.0,2762.89
4807,2016,sante,Province,457402.0,312,industrie,1,0.0790701,0,0.0,0,0.0,0.0,2287.01
4808,2020,prevoyance,Cotier,77048.0,127,btp,0,0.16155239999999998,0,0.0,0,0.0,0.0,385.24
4809,2018,prevoyance,Cotier,1070355.0,391,industrie,0,0.20761775,0,0.0,0,0.0,0.0,5351.775000000001
4810,2020,sante,Cotier,608833.0,238,services,0,0.12924164999999999,0,0.0,0,0.0,0.0,3044.165
4811,2020,prevoyance,Paris,1556493.0,157,services,1,0.15852465,0,0.0,0,0.0,0.0,7782.465
4812,2018,prevoyance,Cotier,1468478.0,363,industrie,0,0.22472389999999998,0,0.0,0,0.0,0.0,7342.39
4813,2020,rc,Province,27587.0,159,sante,1,0.04227935000000001,0,0.0,0,0.0,0.0,137.935
4814,2016,sante,Province,42967.0,313,services,0,0.04844835,0,0.0,0,0.0,0.0,214.835
4815,2020,rc,Paris,48798.0,265,btp,4,0.11393990000000001,0,0.0,0,0.0,0.0,243.99
4816,2018,prevoyance,Paris,52432.0,91,services,4,0.1067216,0,0.0,0,0.0,0.0,262.16
4817,2019,sante,Paris,239940.0,25,btp,5,0.10949700000000001,0,0.0,0,0.0,0.0,1199.7
4818,2020,prevoyance,Paris,82441.0,398,sante,3,0.12892205,0,0.0,0,0.0,0.0,412.205
4819,2017,prevoyance,Paris,1957382.0,202,services,1,0.1830691,1,334108.7707642136,1,134108.77076421358,0.0,9786.91
4820,2016,prevoyance,Cotier,1600163.0,220,services,2,0.23700814999999997,0,0.0,0,0.0,0.0,8000.8150000000005
4821,2016,prevoyance,Paris,161498.0,83,services,2,0.09137490000000001,0,0.0,0,0.0,0.0,807.49
4822,2017,rc,Paris,1700430.0,286,sante,2,0.14862150000000002,0,0.0,0,0.0,0.0,8502.15
4823,2017,prevoyance,Paris,970689.0,70,industrie,1,0.12053445,0,0.0,0,0.0,0.0,4853.445
4824,2020,sante,Province,94765.0,470,btp,1,0.10673825,0,0.0,0,0.0,0.0,473.825
4825,2017,sante,Paris,14602.0,448,industrie,1,0.0705301,0,0.0,0,0.0,0.0,73.01
4826,2019,sante,Paris,125296.0,33,sante,0,0.0245648,0,0.0,0,0.0,0.0,626.48
4827,2018,prevoyance,Province,75091.0,32,services,1,0.07195454999999999,0,0.0,0,0.0,0.0,375.455
4828,2017,sante,Province,208523.0,352,sante,1,0.07062615,0,0.0,0,0.0,0.0,1042.615
4829,2017,prevoyance,Paris,181149.0,404,sante,2,0.12445745000000001,0,0.0,0,0.0,0.0,905.745
4830,2019,prevoyance,Paris,175540.0,440,services,3,0.137777,0,0.0,0,0.0,0.0,877.7
4831,2016,rc,Paris,305108.0,267,btp,0,0.0869554,0,0.0,0,0.0,0.0,1525.54
4832,2016,prevoyance,Cotier,37986.0,207,btp,1,0.1775993,0,0.0,0,0.0,0.0,189.93
4833,2020,prevoyance,Paris,266634.0,62,services,2,0.0945317,0,0.0,0,0.0,0.0,1333.17
4834,2019,rc,Province,96034.0,148,services,1,0.0446017,0,0.0,0,0.0,0.0,480.17
4835,2018,prevoyance,Paris,206897.0,280,industrie,0,0.09334485,0,0.0,0,0.0,0.0,1034.4850000000001
4836,2018,sante,Province,513442.0,210,services,2,0.08167210000000001,0,0.0,0,0.0,0.0,2567.21
4837,2019,prevoyance,Paris,37448.0,405,sante,2,0.11737240000000002,0,0.0,0,0.0,0.0,187.24
4838,2018,prevoyance,Paris,116128.0,387,services,3,0.1295064,0,0.0,0,0.0,0.0,580.64
4839,2016,prevoyance,Province,141175.0,388,btp,3,0.16085875,1,206792.1302540812,1,6792.1302540811885,0.0,705.875
4840,2018,prevoyance,Paris,87805.0,173,industrie,1,0.08669025,0,0.0,0,0.0,0.0,439.02500000000003
4841,2018,prevoyance,Paris,479163.0,101,services,1,0.09905815,0,0.0,0,0.0,0.0,2395.815
4842,2019,sante,Province,68565.0,32,industrie,1,0.031628250000000004,0,0.0,0,0.0,0.0,342.825
4843,2019,sante,Cotier,83577.0,420,services,1,0.13117884999999999,0,0.0,0,0.0,0.0,417.885
4844,2018,rc,Paris,69432.0,97,industrie,1,0.0381716,0,0.0,0,0.0,0.0,347.16
4845,2017,prevoyance,Province,603479.0,407,services,2,0.14587395,0,0.0,0,0.0,0.0,3017.395
4846,2019,sante,Cotier,90135.0,191,services,0,0.09860675,0,0.0,0,0.0,0.0,450.675
4847,2020,sante,Cotier,282675.0,364,btp,0,0.15553375,0,0.0,0,0.0,0.0,1413.375
4848,2020,rc,Province,1742526.0,292,services,1,0.1413263,0,0.0,0,0.0,0.0,8712.630000000001
4849,2016,prevoyance,Province,148779.0,30,sante,0,0.06543895,0,0.0,0,0.0,0.0,743.895
4850,2018,sante,Paris,618142.0,58,btp,0,0.0817071,1,221385.6777854435,1,21385.67778544349,0.0,3090.71
4851,2017,rc,Province,1209388.0,199,industrie,2,0.1153694,0,0.0,0,0.0,0.0,6046.9400000000005
4852,2016,prevoyance,Paris,558288.0,214,services,0,0.1043144,0,0.0,0,0.0,0.0,2791.44
4853,2018,rc,Paris,159506.0,465,industrie,1,0.0794753,0,0.0,0,0.0,0.0,797.53
4854,2019,prevoyance,Province,351698.0,53,services,3,0.1078849,0,0.0,0,0.0,0.0,1758.49
4855,2020,sante,Paris,34723.0,309,services,2,0.06763614999999999,0,0.0,0,0.0,0.0,173.615
4856,2017,rc,Province,63828.0,137,sante,1,0.041891399999999995,0,0.0,0,0.0,0.0,319.14
4857,2020,sante,Province,78778.0,491,services,1,0.0780389,0,0.0,0,0.0,0.0,393.89
4858,2019,prevoyance,Province,2394619.0,198,btp,2,0.24453095,1,267965.6070069859,1,67965.60700698593,0.0,11973.095
4859,2018,prevoyance,Paris,61384.0,179,services,0,0.0759692,0,0.0,0,0.0,0.0,306.92
4860,2019,rc,Paris,60296.0,288,industrie,3,0.0768148,0,0.0,0,0.0,0.0,301.48
4861,2019,prevoyance,Province,46504.0,210,btp,3,0.13832519999999998,0,0.0,0,0.0,0.0,232.52
4862,2020,prevoyance,Cotier,318626.0,394,industrie,2,0.19033129999999998,0,0.0,0,0.0,0.0,1593.13
4863,2017,sante,Paris,193135.0,134,sante,2,0.05805675,0,0.0,0,0.0,0.0,965.6750000000001
4864,2019,prevoyance,Paris,599656.0,301,industrie,2,0.1350828,0,0.0,0,0.0,0.0,2998.28
4865,2020,prevoyance,Cotier,364219.0,320,sante,0,0.16521095,0,0.0,0,0.0,0.0,1821.095
4866,2017,prevoyance,Paris,31056.0,375,btp,1,0.1340528,0,0.0,0,0.0,0.0,155.28
4867,2018,prevoyance,Cotier,61776.0,25,services,1,0.1305888,0,0.0,0,0.0,0.0,308.88
4868,2018,sante,Province,837683.0,354,sante,0,0.09228415,0,0.0,0,0.0,0.0,4188.415
4869,2016,sante,Province,127522.0,283,services,3,0.0796761,0,0.0,0,0.0,0.0,637.61
4870,2020,sante,Paris,676786.0,491,industrie,1,0.1079393,0,0.0,0,0.0,0.0,3383.9300000000003
4871,2017,rc,Paris,135996.0,303,industrie,0,0.0520998,0,0.0,0,0.0,0.0,679.98
4872,2019,rc,Paris,50961.0,460,services,5,0.11354805,1,234454.34581690386,1,34454.345816903864,0.0,254.805
4873,2018,sante,Cotier,113107.0,29,services,3,0.11355535,1,327881.05630862934,1,127881.05630862934,0.0,565.535
4874,2017,prevoyance,Province,50937.0,28,sante,1,0.07034684999999999,0,0.0,0,0.0,0.0,254.685
4875,2020,sante,Province,82565.0,22,industrie,0,0.02132825,0,0.0,0,0.0,0.0,412.825
4876,2016,prevoyance,Province,207132.0,26,sante,2,0.08795660000000001,0,0.0,0,0.0,0.0,1035.66
4877,2018,sante,Paris,300717.0,215,sante,0,0.05153585,0,0.0,0,0.0,0.0,1503.585
4878,2017,sante,Province,24143.0,39,btp,0,0.05010715,0,0.0,0,0.0,0.0,120.715
4879,2017,prevoyance,Province,159398.0,479,sante,0,0.1108699,0,0.0,0,0.0,0.0,796.99
4880,2017,rc,Province,80504.0,308,btp,1,0.0898252,1,222316.2716667899,1,22316.271666789893,0.0,402.52
4881,2020,prevoyance,Paris,74750.0,313,services,1,0.1000375,0,0.0,0,0.0,0.0,373.75
4882,2020,sante,Province,190846.0,52,services,3,0.059742300000000005,0,0.0,0,0.0,0.0,954.23
4883,2020,prevoyance,Cotier,84074.0,102,services,2,0.14940369999999997,0,0.0,0,0.0,0.0,420.37
4884,2019,rc,Province,854751.0,379,industrie,2,0.11563755,0,0.0,0,0.0,0.0,4273.755
4885,2017,prevoyance,Paris,677168.0,75,industrie,0,0.09635840000000001,0,0.0,0,0.0,0.0,3385.84
4886,2018,prevoyance,Province,672121.0,128,services,1,0.11140604999999999,0,0.0,0,0.0,0.0,3360.605
4887,2020,prevoyance,Paris,89869.0,318,industrie,4,0.13129345,0,0.0,0,0.0,0.0,449.345
4888,2020,prevoyance,Province,51277.0,81,sante,0,0.06566385,0,0.0,0,0.0,0.0,256.385
4889,2017,prevoyance,Cotier,179591.0,343,services,5,0.20827954999999998,0,0.0,0,0.0,0.0,897.955
4890,2020,sante,Province,135887.0,171,services,0,0.038894349999999994,0,0.0,0,0.0,0.0,679.4350000000001
4891,2019,prevoyance,Province,78387.0,470,industrie,0,0.10591935,0,0.0,0,0.0,0.0,391.935
4892,2019,prevoyance,Province,39700.0,339,services,1,0.100885,0,0.0,0,0.0,0.0,198.5
4893,2020,prevoyance,Paris,154845.0,337,services,0,0.09644225000000001,0,0.0,0,0.0,0.0,774.225
4894,2017,rc,Paris,100219.0,464,industrie,3,0.09641095,0,0.0,0,0.0,0.0,501.095
4895,2017,sante,Cotier,371765.0,278,sante,1,0.13138824999999998,0,0.0,0,0.0,0.0,1858.825
4896,2017,sante,Province,361540.0,227,services,2,0.075777,0,0.0,0,0.0,0.0,1807.7
4897,2016,sante,Paris,609845.0,263,btp,1,0.11179225,0,0.0,0,0.0,0.0,3049.225
4898,2020,prevoyance,Paris,35913.0,449,industrie,1,0.11169565000000001,0,0.0,0,0.0,0.0,179.565
4899,2017,prevoyance,Province,263358.0,68,sante,1,0.0849679,0,0.0,0,0.0,0.0,1316.79
4900,2019,prevoyance,Province,67985.0,41,services,0,0.06249925,0,0.0,0,0.0,0.0,339.925
4901,2018,rc,Cotier,37628.0,348,btp,2,0.1616814,1,232638.388213932,1,32638.38821393199,0.0,188.14000000000001
4902,2018,rc,Paris,97312.0,129,btp,3,0.09276559999999999,0,0.0,0,0.0,0.0,486.56
4903,2017,prevoyance,Cotier,586804.0,472,services,2,0.21154019999999998,0,0.0,0,0.0,0.0,2934.02
4904,2018,prevoyance,Province,104112.0,319,industrie,1,0.10210559999999999,0,0.0,0,0.0,0.0,520.5600000000001
4905,2018,prevoyance,Province,1065064.0,11,services,2,0.12935319999999997,0,0.0,0,0.0,0.0,5325.32
4906,2016,prevoyance,Province,314473.0,127,services,1,0.09342365,0,0.0,0,0.0,0.0,1572.365
4907,2019,sante,Paris,101427.0,46,services,2,0.04467135,0,0.0,0,0.0,0.0,507.135
4908,2019,prevoyance,Cotier,654782.0,476,services,1,0.2053391,0,0.0,0,0.0,0.0,3273.91
4909,2016,rc,Paris,277750.0,106,btp,0,0.0694875,0,0.0,0,0.0,0.0,1388.75
4910,2016,prevoyance,Paris,53153.0,368,industrie,3,0.12445765,0,0.0,0,0.0,0.0,265.765
4911,2018,rc,Cotier,1514450.0,379,industrie,2,0.2086225,0,0.0,0,0.0,0.0,7572.25
4912,2020,sante,Province,222209.0,426,sante,1,0.07871045,0,0.0,0,0.0,0.0,1111.045
4913,2018,sante,Cotier,166468.0,266,sante,2,0.1299234,0,0.0,0,0.0,0.0,832.34
4914,2016,sante,Province,58300.0,137,sante,3,0.061615,0,0.0,0,0.0,0.0,291.5
4915,2019,sante,Paris,670277.0,368,services,3,0.11531385,0,0.0,0,0.0,0.0,3351.385
4916,2018,sante,Cotier,302771.0,165,industrie,2,0.12663855000000002,0,0.0,0,0.0,0.0,1513.855
4917,2020,sante,Paris,346309.0,154,sante,0,0.04771544999999999,0,0.0,0,0.0,0.0,1731.545
4918,2018,sante,Cotier,88518.0,66,industrie,0,0.08602589999999999,0,0.0,0,0.0,0.0,442.59000000000003
4919,2017,rc,Paris,442821.0,79,industrie,1,0.055041049999999994,0,0.0,0,0.0,0.0,2214.105
4920,2018,sante,Cotier,486103.0,445,industrie,4,0.18380515,0,0.0,0,0.0,0.0,2430.515
4921,2016,sante,Paris,72945.0,53,btp,1,0.06394725,0,0.0,0,0.0,0.0,364.725
4922,2019,rc,Province,29721.0,221,industrie,0,0.03858605,0,0.0,0,0.0,0.0,148.605
4923,2019,prevoyance,Cotier,326978.0,184,btp,2,0.19974889999999998,0,0.0,0,0.0,0.0,1634.89
4924,2016,prevoyance,Province,24636.0,150,industrie,0,0.0712318,0,0.0,0,0.0,0.0,123.18
4925,2017,prevoyance,Province,195325.0,85,industrie,1,0.08326624999999999,0,0.0,0,0.0,0.0,976.625
4926,2016,sante,Cotier,95159.0,167,services,1,0.10645795,0,0.0,0,0.0,0.0,475.795
4927,2018,rc,Province,702498.0,94,services,3,0.0895249,1,207766.46853432388,1,7766.468534323882,0.0,3512.4900000000002
4928,2016,prevoyance,Cotier,101579.0,331,sante,4,0.19317895000000002,0,0.0,0,0.0,0.0,507.89500000000004
4929,2016,sante,Province,614600.0,318,sante,0,0.07752999999999999,0,0.0,0,0.0,0.0,3073.0
4930,2017,sante,Paris,87812.0,27,industrie,3,0.0520906,0,0.0,0,0.0,0.0,439.06
4931,2018,prevoyance,Paris,540359.0,293,sante,0,0.11131795000000001,0,0.0,0,0.0,0.0,2701.795
4932,2020,sante,Paris,1928802.0,397,btp,1,0.19114009999999998,0,0.0,0,0.0,0.0,9644.01
4933,2020,rc,Paris,45177.0,51,services,0,0.02235885,0,0.0,0,0.0,0.0,225.885
4934,2019,prevoyance,Province,231062.0,391,btp,0,0.1356531,0,0.0,0,0.0,0.0,1155.31
4935,2016,sante,Paris,4406269.0,382,sante,3,0.3,0,0.0,0,0.0,0.0,22031.345
4936,2019,sante,Paris,176294.0,143,industrie,3,0.0681147,0,0.0,0,0.0,0.0,881.47
4937,2017,prevoyance,Paris,175281.0,111,industrie,2,0.09486405,0,0.0,0,0.0,0.0,876.405
4938,2020,prevoyance,Cotier,419240.0,146,services,0,0.150562,0,0.0,0,0.0,0.0,2096.2
4939,2016,rc,Province,170979.0,413,industrie,1,0.07484895,0,0.0,0,0.0,0.0,854.895
4940,2017,prevoyance,Paris,20980.0,231,services,5,0.129149,0,0.0,0,0.0,0.0,104.9
4941,2017,prevoyance,Cotier,633329.0,238,services,0,0.17046645,0,0.0,0,0.0,0.0,3166.645
4942,2016,prevoyance,Paris,14713.0,303,btp,1,0.12603565,0,0.0,0,0.0,0.0,73.565
4943,2017,sante,Cotier,98701.0,461,services,1,0.13603505,0,0.0,0,0.0,0.0,493.505
4944,2016,sante,Province,693087.0,495,services,1,0.10915435000000001,0,0.0,0,0.0,0.0,3465.435
4945,2016,sante,Paris,106101.0,315,btp,3,0.11180504999999999,0,0.0,0,0.0,0.0,530.505
4946,2018,prevoyance,Province,70796.0,325,services,1,0.1010398,0,0.0,0,0.0,0.0,353.98
4947,2019,rc,Province,467482.0,406,btp,0,0.10897409999999999,0,0.0,0,0.0,0.0,2337.41
4948,2017,prevoyance,Province,58610.0,128,sante,0,0.0707305,0,0.0,0,0.0,0.0,293.05
4949,2017,prevoyance,Cotier,37546.0,108,sante,2,0.14767729999999998,1,350211.55735146464,1,150211.55735146464,0.0,187.73
4950,2018,prevoyance,Paris,226255.0,359,btp,1,0.14221275,0,0.0,0,0.0,0.0,1131.275
4951,2018,prevoyance,Paris,130678.0,435,services,3,0.1350339,0,0.0,0,0.0,0.0,653.39
4952,2018,rc,Paris,36592.0,333,industrie,1,0.060129600000000005,0,0.0,0,0.0,0.0,182.96
4953,2020,rc,Paris,349529.0,418,btp,0,0.10427644999999999,0,0.0,0,0.0,0.0,1747.645
4954,2020,prevoyance,Paris,284186.0,168,sante,7,0.15600930000000002,1,1539409.639111376,1,800000.0,539409.6391113759,1420.93
4955,2020,rc,Cotier,105693.0,248,industrie,0,0.10508465,1,286393.3806736,1,86393.38067360001,0.0,528.465
4956,2016,sante,Paris,114737.0,405,industrie,1,0.07123685,0,0.0,0,0.0,0.0,573.6850000000001
4957,2017,rc,Province,286207.0,329,btp,0,0.09221035,1,230449.74669595514,1,30449.74669595514,0.0,1431.035
4958,2019,prevoyance,Province,679039.0,344,industrie,1,0.13335195,0,0.0,0,0.0,0.0,3395.195
4959,2016,sante,Cotier,115919.0,198,industrie,3,0.13059595,0,0.0,0,0.0,0.0,579.595
4960,2017,prevoyance,Cotier,357048.0,318,sante,1,0.17465239999999999,1,431006.62878418295,1,231006.62878418295,0.0,1785.24
4961,2017,rc,Province,320693.0,258,industrie,2,0.07683465,0,0.0,0,0.0,0.0,1603.4650000000001
4962,2018,prevoyance,Cotier,467507.0,35,industrie,1,0.15187535,0,0.0,0,0.0,0.0,2337.535
4963,2018,sante,Province,170616.0,198,services,1,0.0533308,0,0.0,0,0.0,0.0,853.08
4964,2016,prevoyance,Cotier,54459.0,403,btp,1,0.19802295,0,0.0,0,0.0,0.0,272.295
4965,2018,prevoyance,Province,93433.0,149,services,2,0.09457165,0,0.0,0,0.0,0.0,467.165
4966,2017,sante,Paris,245591.0,415,services,1,0.07877955,0,0.0,0,0.0,0.0,1227.955
4967,2018,rc,Province,1442888.0,497,services,2,0.1568444,1,213670.56461533913,1,13670.564615339128,0.0,7214.4400000000005
